  573.000000,     0.074600
  574.000000,     0.075900
  575.000000,     0.077200
  576.000000,     0.080400
  577.000000,     0.083600
  578.000000,     0.085600
  579.000000,     0.087600
  580.000000,     0.089600
  581.000000,     0.094250
  582.000000,     0.098900
  583.000000,     0.102600
  584.000000,     0.106300
  585.000000,     0.110000
  586.000000,     0.116000
  587.000000,     0.122000
  588.000000,     0.126367
  589.000000,     0.130733
  590.000000,     0.135100
  591.000000,     0.143350
  592.000000,     0.151600
  593.000000,     0.156800
  594.000000,     0.162000
  595.000000,     0.167200
  596.000000,     0.179850
  597.000000,     0.192500
  598.000000,     0.202467
  599.000000,     0.212433
  600.000000,     0.222400
  601.000000,     0.234700
  602.000000,     0.247000
  603.000000,     0.250567
  604.000000,     0.254133
  605.000000,     0.257700
  606.000000,     0.260300
  607.000000,     0.262900
  608.000000,     0.263400
  609.000000,     0.263900
  610.000000,     0.264400
  611.000000,     0.265450
  612.000000,     0.266500
  613.000000,     0.266933
  614.000000,     0.267367
  615.000000,     0.267800
  616.000000,     0.269250
  617.000000,     0.270700
  618.000000,     0.272300
  619.000000,     0.273900
  620.000000,     0.275500
  621.000000,     0.278250
  622.000000,     0.281000
  623.000000,     0.281800
  624.000000,     0.282600
  625.000000,     0.283400
  626.000000,     0.286900
  627.000000,     0.290400
  628.000000,     0.290800
  629.000000,     0.291200
  630.000000,     0.291600
  631.000000,     0.295550
  632.000000,     0.299500
  633.000000,     0.300067
  634.000000,     0.300633
  635.000000,     0.301200
  636.000000,     0.304450
  637.000000,     0.307700
  638.000000,     0.308733
  639.000000,     0.309767
  640.000000,     0.310800
  641.000000,     0.316400
  642.000000,     0.322000
  643.000000,     0.323000
  644.000000,     0.324000
  645.000000,     0.325000
  646.000000,     0.330000
  647.000000,     0.335000
  648.000000,     0.336667
  649.000000,     0.338333
  650.000000,     0.340000
  651.000000,     0.349000
  652.000000,     0.358000
  653.000000,     0.362333
  654.000000,     0.366667
  655.000000,     0.371000
  656.000000,     0.382000
  657.000000,     0.393000
  658.000000,     0.398667
  659.000000,     0.404333
  660.000000,     0.410000
  661.000000,     0.417000
  662.000000,     0.424000
  663.000000,     0.425667
  664.000000,     0.427333
  665.000000,     0.429000
  666.000000,     0.432500
  667.000000,     0.436000
  668.000000,     0.437000
  669.000000,     0.438000
  670.000000,     0.439000
  671.000000,     0.443500
  672.000000,     0.448000
  673.000000,     0.448000
  674.000000,     0.448000
  675.000000,     0.448000
  676.000000,     0.454500
  677.000000,     0.461000
  678.000000,     0.462333
  679.000000,     0.463667
  680.000000,     0.465000
  681.000000,     0.471500
  682.000000,     0.478000
  683.000000,     0.480667
  684.000000,     0.483333
  685.000000,     0.486000
  686.000000,     0.494000
  687.000000,     0.502000
  688.000000,     0.506667
  689.000000,     0.511333
  690.000000,     0.516000
  691.000000,     0.527000
  692.000000,     0.538000
  693.000000,     0.545000
  694.000000,     0.552000
  695.000000,     0.559000
  696.000000,     0.575500
  697.000000,     0.592000
  698.000000,     0.602667
  699.000000,     0.613333
  700.000000,     0.624000
  701.000000,     0.643500
  702.000000,     0.663000
  703.000000,     0.676667
  704.000000,     0.690333
  705.000000,     0.704000
  706.000000,     0.730000
  707.000000,     0.756000
  708.000000,     0.779667
  709.000000,     0.803333
  710.000000,     0.827000
  711.000000,     0.870500
  712.000000,     0.914000
  713.000000,     0.945000
  714.000000,     0.976000
  715.000000,     1.007000
  716.000000,     1.063000
  717.000000,     1.119000
  718.000000,     1.156333
  719.000000,     1.193667
  720.000000,     1.231000
  721.000000,     1.293500
  722.000000,     1.356000
  723.000000,     1.400333
  724.000000,     1.444667
  725.000000,     1.489000
  726.000000,     1.583500
  727.000000,     1.678000
  728.000000,     1.760700
  729.000000,     1.844400
  730.000000,     1.962400
  731.000000,     2.080100
  732.000000,     2.197400
  733.000000,     2.314400
  734.000000,     2.448200
  735.000000,     2.530400
  736.000000,     2.612300
  737.000000,     2.642800
  738.000000,     2.673300
  739.000000,     2.737700
  740.000000,     2.768000
  741.000000,     2.798200
  742.000000,     2.811300
  743.000000,     2.824500
  744.000000,     2.837600
  745.000000,     2.833800
  746.000000,     2.846800
  747.000000,     2.843000
  748.000000,     2.856000
  749.000000,     2.852200
  750.000000,     2.848400
  751.000000,     2.861300
  752.000000,     2.857500
  753.000000,     2.870400
  754.000000,     2.866600
  755.000000,     2.879400
  756.000000,     2.875600
  757.000000,     2.871850
  758.000000,     2.868100
  759.000000,     2.864300
  760.000000,     2.860500
  761.000000,     2.873300
  762.000000,     2.869500
  763.000000,     2.865700
  764.000000,     2.861950
  765.000000,     2.858200
  766.000000,     2.854500
  767.000000,     2.834400
  768.000000,     2.830700
  769.000000,     2.827000
  770.000000,     2.823400
  771.000000,     2.811600
  772.000000,     2.799800
  773.000000,     2.779900
  774.000000,     2.776300
  775.000000,     2.756500
  776.000000,     2.752900
  777.000000,     2.741300
  778.000000,     2.729700
  779.000000,     2.710100
  780.000000,     2.690500
  781.000000,     2.654900
  782.000000,     2.643450
  783.000000,     2.632000
  784.000000,     2.612700
  785.000000,     2.593300
  786.000000,     2.558000
  787.000000,     2.522900
  788.000000,     2.511700
  789.000000,     2.500500
  790.000000,     2.465600
  791.000000,     2.446500
  792.000000,     2.411700
  793.000000,     2.392850
  794.000000,     2.374000
  795.000000,     2.355200
  796.000000,     2.336500
